make,model,category,missing_pct,rows,fields_considered
SUBARU,BRZ,capacidad,80.0,21,5
SUBARU,BRZ,seguridad,33.3,21,3
SUBARU,BRZ,tecnologia,33.3,21,6
SUBARU,BRZ,amenidades,0.0,21,5
SUBARU,BRZ,ev,100.0,21,5
SUBARU,CROSSTREK,motor,68.5,6,9
SUBARU,CROSSTREK,dimensiones,91.7,6,10
SUBARU,CROSSTREK,capacidad,80.0,6,5
SUBARU,CROSSTREK,seguridad,33.3,6,3
SUBARU,CROSSTREK,tecnologia,33.3,6,6
SUBARU,CROSSTREK,amenidades,0.0,6,5
SUBARU,CROSSTREK,ev,100.0,6,5
SUBARU,FORESTER,motor,67.1,75,9
SUBARU,FORESTER,dimensiones,90.3,75,10
SUBARU,FORESTER,capacidad,80.0,75,5
SUBARU,FORESTER,seguridad,33.3,75,3
SUBARU,FORESTER,tecnologia,33.3,75,6
SUBARU,FORESTER,amenidades,0.0,75,5
SUBARU,FORESTER,ev,100.0,75,5
SUBARU,IMPREZA,motor,66.9,60,9
SUBARU,IMPREZA,dimensiones,90.0,60,10
SUBARU,IMPREZA,capacidad,80.0,60,5
SUBARU,IMPREZA,seguridad,33.3,60,3
SUBARU,IMPREZA,tecnologia,33.3,60,6
SUBARU,IMPREZA,amenidades,0.0,60,5
SUBARU,IMPREZA,ev,100.0,60,5
SUBARU,LEGACY,motor,66.7,29,9
SUBARU,LEGACY,dimensiones,90.0,29,10
SUBARU,LEGACY,capacidad,80.0,29,5
SUBARU,LEGACY,seguridad,33.3,29,3
SUBARU,LEGACY,tecnologia,33.3,29,6
SUBARU,LEGACY,amenidades,0.0,29,5
SUBARU,LEGACY,ev,100.0,29,5
SUBARU,OUTBACK,motor,66.7,35,9
SUBARU,OUTBACK,dimensiones,90.0,35,10
SUBARU,OUTBACK,capacidad,80.0,35,5
SUBARU,OUTBACK,seguridad,33.3,35,3
SUBARU,OUTBACK,tecnologia,33.3,35,6
SUBARU,OUTBACK,amenidades,0.0,35,5
SUBARU,OUTBACK,ev,100.0,35,5
SUBARU,STI,motor,66.7,2,9
SUBARU,STI,dimensiones,90.0,2,10
SUBARU,STI,capacidad,80.0,2,5
SUBARU,STI,seguridad,33.3,2,3
SUBARU,STI,tecnologia,33.3,2,6
SUBARU,STI,amenidades,0.0,2,5
SUBARU,STI,ev,100.0,2,5
SUBARU,TRIBECA,motor,66.7,10,9
SUBARU,TRIBECA,dimensiones,90.0,10,10
SUBARU,TRIBECA,capacidad,80.0,10,5
SUBARU,TRIBECA,seguridad,33.3,10,3
SUBARU,TRIBECA,tecnologia,33.3,10,6
SUBARU,TRIBECA,amenidades,0.0,10,5
SUBARU,TRIBECA,ev,100.0,10,5
SUBARU,WRX,motor,66.9,46,9
SUBARU,WRX,dimensiones,90.2,46,10
SUBARU,WRX,capacidad,80.0,46,5
SUBARU,WRX,seguridad,33.3,46,3
SUBARU,WRX,tecnologia,33.3,46,6
SUBARU,WRX,amenidades,0.0,46,5
SUBARU,WRX,ev,100.0,46,5
SUBARU,XV,motor,67.0,29,9
SUBARU,XV,dimensiones,90.3,29,10
SUBARU,XV,capacidad,80.0,29,5
SUBARU,XV,seguridad,33.3,29,3
SUBARU,XV,tecnologia,33.3,29,6
SUBARU,XV,amenidades,0.0,29,5
SUBARU,XV,ev,100.0,29,5
SUZUKI,AERIO,motor,66.7,6,9
SUZUKI,AERIO,dimensiones,90.0,6,10
SUZUKI,AERIO,capacidad,80.0,6,5
SUZUKI,AERIO,seguridad,33.3,6,3
SUZUKI,AERIO,tecnologia,33.3,6,6
SUZUKI,AERIO,amenidades,0.0,6,5
SUZUKI,AERIO,ev,100.0,6,5
SUZUKI,BALENO,motor,66.7,14,9
SUZUKI,BALENO,dimensiones,90.7,14,10
SUZUKI,BALENO,capacidad,80.0,14,5
SUZUKI,BALENO,seguridad,33.3,14,3
SUZUKI,BALENO,tecnologia,33.3,14,6
SUZUKI,BALENO,amenidades,0.0,14,5
SUZUKI,BALENO,ev,100.0,14,5
SUZUKI,CIAZ,motor,66.9,40,9
SUZUKI,CIAZ,dimensiones,90.0,40,10
SUZUKI,CIAZ,capacidad,80.0,40,5
SUZUKI,CIAZ,seguridad,33.3,40,3
SUZUKI,CIAZ,tecnologia,33.3,40,6
SUZUKI,CIAZ,amenidades,0.0,40,5
SUZUKI,CIAZ,ev,100.0,40,5
SUZUKI,ERTIGA,motor,66.7,28,9
SUZUKI,ERTIGA,dimensiones,90.0,28,10
SUZUKI,ERTIGA,capacidad,80.0,28,5
SUZUKI,ERTIGA,seguridad,33.3,28,3
SUZUKI,ERTIGA,tecnologia,33.3,28,6
SUZUKI,ERTIGA,amenidades,0.0,28,5
SUZUKI,ERTIGA,ev,100.0,28,5
SUZUKI,ERTIGA XL7,motor,66.7,6,9
SUZUKI,ERTIGA XL7,dimensiones,90.0,6,10
SUZUKI,ERTIGA XL7,capacidad,80.0,6,5
SUZUKI,ERTIGA XL7,seguridad,33.3,6,3
SUZUKI,ERTIGA XL7,tecnologia,33.3,6,6
SUZUKI,ERTIGA XL7,amenidades,0.0,6,5
SUZUKI,ERTIGA XL7,ev,100.0,6,5
SUZUKI,FRONX,motor,66.7,2,9
SUZUKI,FRONX,dimensiones,90.0,2,10
SUZUKI,FRONX,capacidad,80.0,2,5
SUZUKI,FRONX,seguridad,33.3,2,3
SUZUKI,FRONX,tecnologia,33.3,2,6
SUZUKI,FRONX,amenidades,0.0,2,5
SUZUKI,FRONX,ev,100.0,2,5
SUZUKI,GRAND VITARA,motor,66.7,43,9
SUZUKI,GRAND VITARA,dimensiones,90.0,43,10
SUZUKI,GRAND VITARA,capacidad,80.0,43,5
SUZUKI,GRAND VITARA,seguridad,33.3,43,3
SUZUKI,GRAND VITARA,tecnologia,33.3,43,6
SUZUKI,GRAND VITARA,amenidades,0.0,43,5
SUZUKI,GRAND VITARA,ev,100.0,43,5
SUZUKI,IGNIS,motor,66.7,47,9
SUZUKI,IGNIS,dimensiones,90.0,47,10
SUZUKI,IGNIS,capacidad,80.0,47,5
SUZUKI,IGNIS,seguridad,33.3,47,3
SUZUKI,IGNIS,tecnologia,33.3,47,6
SUZUKI,IGNIS,amenidades,0.0,47,5
SUZUKI,IGNIS,ev,100.0,47,5
SUZUKI,JIMNY,motor,66.7,29,9
SUZUKI,JIMNY,dimensiones,90.0,29,10
SUZUKI,JIMNY,capacidad,80.0,29,5
SUZUKI,JIMNY,seguridad,33.3,29,3
SUZUKI,JIMNY,tecnologia,33.3,29,6
SUZUKI,JIMNY,amenidades,0.0,29,5
SUZUKI,JIMNY,ev,100.0,29,5
SUZUKI,KIZASHI,motor,66.7,8,9
SUZUKI,KIZASHI,dimensiones,90.0,8,10
SUZUKI,KIZASHI,capacidad,80.0,8,5
SUZUKI,KIZASHI,seguridad,33.3,8,3
SUZUKI,KIZASHI,tecnologia,33.3,8,6
SUZUKI,KIZASHI,amenidades,0.0,8,5
SUZUKI,KIZASHI,ev,100.0,8,5
SUZUKI,S-CROSS,motor,66.7,30,9
SUZUKI,S-CROSS,dimensiones,90.0,30,10
SUZUKI,S-CROSS,capacidad,80.0,30,5
SUZUKI,S-CROSS,seguridad,33.3,30,3
SUZUKI,S-CROSS,tecnologia,33.3,30,6
SUZUKI,S-CROSS,amenidades,0.0,30,5
SUZUKI,S-CROSS,ev,100.0,30,5
SUZUKI,SWIFT,motor,66.9,118,9
SUZUKI,SWIFT,dimensiones,90.0,118,10
SUZUKI,SWIFT,capacidad,80.0,118,5
SUZUKI,SWIFT,seguridad,33.3,118,3
SUZUKI,SWIFT,tecnologia,33.3,118,6
SUZUKI,SWIFT,amenidades,0.0,118,5
SUZUKI,SWIFT,ev,100.0,118,5
SUZUKI,SX4,motor,66.7,28,9
SUZUKI,SX4,dimensiones,90.0,28,10
SUZUKI,SX4,capacidad,80.0,28,5
SUZUKI,SX4,seguridad,33.3,28,3
SUZUKI,SX4,tecnologia,33.3,28,6
SUZUKI,SX4,amenidades,0.0,28,5
SUZUKI,SX4,ev,100.0,28,5
SUZUKI,VITARA,motor,66.9,55,9
SUZUKI,VITARA,dimensiones,90.2,55,10
SUZUKI,VITARA,capacidad,80.0,55,5
SUZUKI,VITARA,seguridad,33.3,55,3
SUZUKI,VITARA,tecnologia,33.3,55,6
SUZUKI,VITARA,amenidades,0.0,55,5
SUZUKI,VITARA,ev,100.0,55,5
SUZUKI,XL7,motor,66.7,5,9
SUZUKI,XL7,dimensiones,90.0,5,10
SUZUKI,XL7,capacidad,80.0,5,5
SUZUKI,XL7,seguridad,33.3,5,3
SUZUKI,XL7,tecnologia,33.3,5,6
SUZUKI,XL7,amenidades,0.0,5,5
SUZUKI,XL7,ev,100.0,5,5
TESLA,CYBERTRUCK,motor,70.4,3,9
TESLA,CYBERTRUCK,dimensiones,90.0,3,10
TESLA,CYBERTRUCK,capacidad,80.0,3,5
TESLA,CYBERTRUCK,seguridad,33.3,3,3
TESLA,CYBERTRUCK,tecnologia,33.3,3,6
TESLA,CYBERTRUCK,amenidades,0.0,3,5
TESLA,CYBERTRUCK,ev,100.0,3,5
TESLA,MODEL 3,motor,69.9,24,9
TESLA,MODEL 3,dimensiones,90.4,24,10
TESLA,MODEL 3,capacidad,80.0,24,5
TESLA,MODEL 3,seguridad,34.7,24,3
TESLA,MODEL 3,tecnologia,35.4,24,6
TESLA,MODEL 3,amenidades,4.2,24,5
TESLA,MODEL 3,ev,100.0,24,5
TESLA,MODEL S,motor,66.7,28,9
TESLA,MODEL S,dimensiones,91.8,28,10
TESLA,MODEL S,capacidad,80.0,28,5
TESLA,MODEL S,seguridad,33.3,28,3
TESLA,MODEL S,tecnologia,33.3,28,6
TESLA,MODEL S,amenidades,0.0,28,5
TESLA,MODEL S,ev,100.0,28,5
TESLA,MODEL X,motor,66.7,23,9
TESLA,MODEL X,dimensiones,90.4,23,10
TESLA,MODEL X,capacidad,80.0,23,5
TESLA,MODEL X,seguridad,33.3,23,3
TESLA,MODEL X,tecnologia,33.3,23,6
TESLA,MODEL X,amenidades,0.0,23,5
TESLA,MODEL X,ev,100.0,23,5
TESLA,MODEL Y,motor,71.2,17,9
TESLA,MODEL Y,dimensiones,90.0,17,10
TESLA,MODEL Y,capacidad,80.0,17,5
TESLA,MODEL Y,seguridad,33.3,17,3
TESLA,MODEL Y,tecnologia,33.3,17,6
TESLA,MODEL Y,amenidades,0.0,17,5
TESLA,MODEL Y,ev,100.0,17,5
TOYOTA,4RUNNER,motor,61.6,22,9
TOYOTA,4RUNNER,dimensiones,90.0,22,10
TOYOTA,4RUNNER,capacidad,80.0,22,5
TOYOTA,4RUNNER,seguridad,30.3,22,3
TOYOTA,4RUNNER,tecnologia,30.3,22,6
TOYOTA,4RUNNER,amenidades,0.0,22,5
TOYOTA,4RUNNER,ev,100.0,22,5
TOYOTA,AVANZA,motor,68.5,48,9
TOYOTA,AVANZA,dimensiones,90.2,48,10
TOYOTA,AVANZA,capacidad,80.0,48,5
TOYOTA,AVANZA,seguridad,33.3,48,3
TOYOTA,AVANZA,tecnologia,33.3,48,6
TOYOTA,AVANZA,amenidades,0.0,48,5
TOYOTA,AVANZA,ev,100.0,48,5
TOYOTA,C-HR,motor,66.7,3,9
TOYOTA,C-HR,dimensiones,90.0,3,10
TOYOTA,C-HR,capacidad,80.0,3,5
TOYOTA,C-HR,seguridad,33.3,3,3
TOYOTA,C-HR,tecnologia,33.3,3,6
TOYOTA,C-HR,amenidades,0.0,3,5
TOYOTA,C-HR,ev,100.0,3,5
TOYOTA,CAMRY,motor,65.9,91,9
TOYOTA,CAMRY,dimensiones,90.1,91,10
TOYOTA,CAMRY,capacidad,80.0,91,5
TOYOTA,CAMRY,seguridad,32.6,91,3
TOYOTA,CAMRY,tecnologia,32.6,91,6
TOYOTA,CAMRY,amenidades,0.0,91,5
TOYOTA,CAMRY,ev,100.0,91,5
TOYOTA,COROLLA,motor,66.7,135,9
TOYOTA,COROLLA,dimensiones,90.0,135,10
TOYOTA,COROLLA,capacidad,80.0,135,5
TOYOTA,COROLLA,seguridad,33.3,135,3
TOYOTA,COROLLA,tecnologia,33.3,135,6
TOYOTA,COROLLA,amenidades,0.0,135,5
TOYOTA,COROLLA,ev,100.0,135,5
TOYOTA,COROLLA CROSS,motor,66.7,10,9
TOYOTA,COROLLA CROSS,dimensiones,90.0,10,10
TOYOTA,COROLLA CROSS,capacidad,80.0,10,5
TOYOTA,COROLLA CROSS,seguridad,33.3,10,3
TOYOTA,COROLLA CROSS,tecnologia,33.3,10,6
TOYOTA,COROLLA CROSS,amenidades,0.0,10,5
TOYOTA,COROLLA CROSS,ev,100.0,10,5
TOYOTA,FJ CRUISER,motor,66.7,8,9
TOYOTA,FJ CRUISER,dimensiones,90.0,8,10
TOYOTA,FJ CRUISER,capacidad,80.0,8,5
TOYOTA,FJ CRUISER,seguridad,33.3,8,3
TOYOTA,FJ CRUISER,tecnologia,33.3,8,6
TOYOTA,FJ CRUISER,amenidades,0.0,8,5
TOYOTA,FJ CRUISER,ev,100.0,8,5
TOYOTA,HIACE,motor,66.7,78,9
TOYOTA,HIACE,dimensiones,90.0,78,10
TOYOTA,HIACE,capacidad,80.0,78,5
TOYOTA,HIACE,seguridad,33.3,78,3
TOYOTA,HIACE,tecnologia,33.3,78,6
TOYOTA,HIACE,amenidades,0.0,78,5
TOYOTA,HIACE,ev,100.0,78,5
TOYOTA,HIGHLANDER,motor,66.8,68,9
TOYOTA,HIGHLANDER,dimensiones,90.1,68,10
TOYOTA,HIGHLANDER,capacidad,80.0,68,5
TOYOTA,HIGHLANDER,seguridad,33.3,68,3
TOYOTA,HIGHLANDER,tecnologia,33.3,68,6
TOYOTA,HIGHLANDER,amenidades,0.0,68,5
TOYOTA,HIGHLANDER,ev,100.0,68,5
TOYOTA,HILUX,motor,67.0,88,9
TOYOTA,HILUX,dimensiones,90.7,88,10
TOYOTA,HILUX,capacidad,80.0,88,5
TOYOTA,HILUX,seguridad,33.3,88,3
TOYOTA,HILUX,tecnologia,33.3,88,6
TOYOTA,HILUX,amenidades,0.0,88,5
TOYOTA,HILUX,ev,100.0,88,5
TOYOTA,LAND CRUISER,motor,66.7,20,9
TOYOTA,LAND CRUISER,dimensiones,90.0,20,10
TOYOTA,LAND CRUISER,capacidad,80.0,20,5
TOYOTA,LAND CRUISER,seguridad,33.3,20,3
TOYOTA,LAND CRUISER,tecnologia,33.3,20,6
