Make,Model,Version_sales,match_make,match_model,match_version,match_ano,msrp,precio_transaccion,hp,equipment_score,units
KIA,K3,(O)2.0 GT LINE AUTO,KIA,K3,GT LINE,2025.0,467400.0,447400.0,150.0,5.0,1776.0
DFSK,500,1.5 FASHION CVT,DFSK,500,FASHION,2024.0,423900.0,387900.0,114.0,3.0,156.0
DFSK,600,1.5 FASHION TURBO AUTO,DFSK,600,FASHION,2024.0,654900.0,523900.0,181.0,6.0,429.0
FORD,ESCAPE,2.5 HEV PLATINUM CVT,FORD,ESCAPE,PLATINUM,2024.0,899000.0,799000.0,192.0,4.0,67.0
FORD,ESCAPE,2.5 HEV PLATINUM CVT,FORD,ESCAPE,PLATINUM 2.5L,2025.0,921100.0,771100.0,192.0,6.0,206.0
DFSK,E5,1.5 FASHION PHEV CVT,DFSK,E5,PREMIUM,2024.0,750900.0,612900.0,214.0,6.0,71.0
JAC,SUNRAY,2.7 CHASIS CABINA,JAC,SUNRAY,CHASIS CABINA,2024.0,690000.0,690000.0,150.0,0.0,14.0
JETOUR,DASHING,1.6T DCT,JETOUR,DASHING,DCT,2024.0,699900.0,634900.0,197.0,3.0,3268.0
VOLKSWAGEN,POLO,1.6 TRACK,VOLKSWAGEN,POLO,"TRACK STD. RADIO 6.5""",2024.0,330070.0,305619.0,109.0,3.0,2685.0
VOLKSWAGEN,TERAMONT,2.0 PEAK EDITION AUTO 4WD,VOLKSWAGEN,TERAMONT,PEAK EDITION LONG DRIVE,2024.0,1118070.0,1083270.0,269.0,3.0,809.0
JMC,GRAND AVENUE,2.3 LX,JMC,GRAND AVENUE,LX TM 4X2,2024.0,519900.0,489900.0,241.0,2.0,2305.0
JMC,GRAND AVENUE,2.3 LX AUTO,JMC,GRAND AVENUE,LX TA 4X2,2024.0,591900.0,541900.0,241.0,3.0,8318.0
JEEP,GRAND CHEROKEE,3.6 ALTITUDE AUTO,JEEP,GRAND CHEROKEE,ALTITUDE,2024.0,1151000.0,1081000.0,293.0,4.0,284.0
OMODA,C5,1.6 UNLIMITED PLUS DCT,OMODA,C5,1.6T UNLIMITED PLUS,2024.0,540900.0,480900.0,184.0,6.0,208.0
CADILLAC,LYRIQ,BEV 102KWH SPORT C AUTO AWD,CADILLAC,LYRIQ,SPORT C,2024.0,1914400.0,1549000.0,500.0,6.0,33.0
PORSCHE,MACAN,(O)BEV 100KWH 4 AUTO 4WD,PORSCHE,MACAN,TURBO ELECTRIC,2024.0,2333000.0,2333000.0,639.0,4.0,5101.0
AUDI,Q8 E-TRON SPORTBACK,BEV 114KWH 55 S LINE 4WD AUTO,AUDI,Q8 E-TRON SPORTBACK,SPORTBACK E-TRON 55 S LINE,2024.0,2229900.0,1914038.0,408.0,5.0,286.0
LINCOLN,NAUTILUS,2.0 RESERVE AUTO AWD,LINCOLN,NAUTILUS,RESERVE 2.0L GTDI A WD,2024.0,1289900.0,1289900.0,250.0,4.0,644.0
LINCOLN,NAUTILUS,(O)2.0 RESERVE AUTO,LINCOLN,NAUTILUS,RESERVE 2.0L,2025.0,1352000.0,1292000.0,250.0,6.0,373.0
LINCOLN,NAUTILUS,2.0 HEV RESERVE JET PACKAGE CVT AWD,LINCOLN,NAUTILUS,RESERVE JET PACKAGE 2.0L FULL HYBRID AWD,2024.0,1489900.0,1489900.0,310.0,4.0,243.0
KIA,SPORTAGE,(O)1.6 HEV SXL AUTO,KIA,SPORTAGE,HEV SXL AT,2024.0,872900.0,872900.0,227.0,3.0,4632.0
FORD,EXPEDITION,3.5 STEALTH PERFORMANCE AUTO,FORD,EXPEDITION,STEALTH PERFORMANCE 4X2 ECOBOOST,2024.0,1820000.0,1625000.0,440.0,6.0,34.0
JAECOO,J7,1.6T ELEMENTAL,JAECOO,JAECOO 7,ELEMENTAL,2024.0,599900.0,569900.0,184.0,4.0,506.0
JAECOO,J7,1.6T INSPIRE,JAECOO,JAECOO 7,INSPIRE,2024.0,670000.0,610000.0,184.0,6.0,49.0
JAECOO,J7,1.6T REFINE,JAECOO,JAECOO 7,REFINE,2024.0,745000.0,645000.0,184.0,6.0,264.0
CHANGAN,HUNTER,2.0T TM,CHANGAN,HUNTER,PLUS 4X2 TM,2024.0,469000.0,469000.0,214.0,0.0,55.0
CHANGAN,HUNTER,2.0T TA 4X4,CHANGAN,HUNTER,PLUS 4X4 TA,2024.0,619900.0,619900.0,214.0,0.0,251.0
BAIC,U5 PLUS,(O)1.5 BEIJING LUXURY,BAIC,U5 PLUS,BEIJING U5 TM PLUS LUXURY,2024.0,298900.0,293900.0,111.0,1.0,668.0
BAIC,U5 PLUS,(O)1.5 BEIJING LUXURY CVT,BAIC,U5 PLUS,BEIJING U5 TA PLUS LUXURY,2024.0,322900.0,317900.0,111.0,1.0,86.0
KIA,SONET,1.5 LX,KIA,SONET,LX MT,2024.0,372900.0,356900.0,113.0,3.0,1668.0
KIA,SONET,1.5 EX AUTO,KIA,SONET,EX IVT,2024.0,402900.0,386900.0,113.0,3.0,3221.0
KIA,SONET,1.5 SX AUTO,KIA,SONET,SX IVT,2024.0,452900.0,436900.0,113.0,4.0,2095.0
KIA,SPORTAGE,(O)2.0 LX AUTO,KIA,SPORTAGE,LX,2024.0,594900.0,594900.0,153.0,2.0,313.0
SUZUKI,IGNIS,1.2 GLS-Z CVT,SUZUKI,IGNIS,GLS-Z CVT,2024.0,309990.0,309990.0,82.0,2.0,794.0
GWM,TANK 300,(O)2.0 HEV LUXURY LAUNCHING EDITION AT 4,GWM,TANK 300,LUXURY HBRIDO LAUNCHING EDITION,2024.0,899900.0,899900.0,347.0,5.0,479.0
GWM,POER,2.0 LUXURY,GWM,POER,2.0L TURBO LUXURY MT,2025.0,474900.0,474900.0,187.0,4.0,526.0
GWM,POER,2.0 PREMIUM,GWM,POER,2.0L TURBO PREMIUM MT,2025.0,448900.0,428900.0,187.0,1.0,306.0
GWM,POER,2.0 PREMIUM AUTO,GWM,POER,2.0L TURBO PREMIUM AT,2025.0,544900.0,544900.0,187.0,3.0,228.0
LEXUS,UX,2.0 HEV 300H,LEXUS,UX,300H,2025.0,859900.0,859900.0,196.0,5.0,587.0
LEXUS,UX,2.0 HEV 300H F SPORT,LEXUS,UX,300H F-SPORT,2025.0,989900.0,989900.0,196.0,5.0,343.0
BMW,IX1,BEV EDRIVE20 AUTO,BMW,IX1,EDRIVE20,2024.0,1160000.0,1160000.0,204.0,3.0,78.0
KIA,TELLURIDE,3.8 SX AUTO 4WD,KIA,TELLURIDE,SX,2024.0,1189900.0,1189900.0,291.0,3.0,1234.0
SUBARU,WRX,(O)2.4 LIMITED AWD,SUBARU,WRX,2.4 HIGH 6MT,2025.0,819900.0,819900.0,271.0,5.0,1722.0
SUBARU,WRX,(O)2.4 LIMITED CVT AWD EYESIGHT,SUBARU,WRX,2.4 TS CVT,2025.0,919900.0,919900.0,271.0,5.0,84.0
BMW,SERIES 3,3.0 M3 CS AUTO,BMW,M,M3 CS (AUTOMTICO),2024.0,3325000.0,3325000.0,551.0,3.0,22.0
BMW,IX2,BEV XDRIVE30I AUTO,BMW,IX2,XDRIVE30 ELCTRICO AUTOMTICO,2024.0,1380000.0,1380000.0,313.0,0.0,164.0
FORD,F-150,2.7 XL REGULAR CAB AUTO,FORD,F-150,REGULAR CAB 4X2,2024.0,976900.0,916900.0,325.0,5.0,262.0
FORD,F-150,2.7 XL CREW CAB AUTO,FORD,F-150,CREW CAB 4X2 V6,2024.0,1017900.0,957900.0,325.0,5.0,368.0
FORD,F-150,5.0 XLT SUPER SINGLE CAB AUTO 4WD,FORD,F-150,XLT SUPER SINGLE CAB 4X4,2024.0,1194900.0,1134900.0,400.0,6.0,687.0
FORD,F-150,2.7 XL SUPERCAB AUTO,FORD,F-150,SUPERCAB 4X2 V6,2024.0,1009900.0,949900.0,325.0,5.0,132.0
MG,MG4,BEV 51KWH STYLE AUTO,MG,MG4 EV,EDU COM 51 STYLE AT,2024.0,474900.0,449900.0,167.0,4.0,114.0
MG,MG4,BEV 77KWH EXTENDED RANGE AUTO,MG,MG4 EV,EDU DEL 77 EXTENDED RANGE AT,2024.0,589900.0,564900.0,241.0,6.0,73.0
MG,MG4,BEV 64KWH X-POWER AUTO AWD,MG,MG4 EV,EDU AWD 64 X POWER AT,2024.0,714900.0,634900.0,429.0,0.0,61.0
SEAT,LEON,1.4 FR AUTO,SEAT,LEON,STYLE AUT. 150HP,2024.0,505900.0,459900.0,150.0,2.0,496.0
TOYOTA,TACOMA,2.4 SR AUTO 4WD,TOYOTA,TACOMA,SR 4X2,2024.0,769900.0,769900.0,228.0,2.0,322.0
TOYOTA,TACOMA,2.4 HEV TRD SPORT 4WD,TOYOTA,TACOMA,TRD SPORT 4X2,2024.0,899900.0,,,0.0,4373.0
TOYOTA,TACOMA,2.4 TRD SPORT AUTO,TOYOTA,TACOMA,TRD SPORT 4X4 HEV,2024.0,1149900.0,1149900.0,326.0,4.0,2351.0
TOYOTA,HILUX,2.8 MHEV DIESEL DOBLE CABINA DSL AUTO,TOYOTA,HILUX,D-CAB DSL AT MHEV,2024.0,796300.0,,,0.0,494.0
TOYOTA,HILUX,2.8 MHEV DIESEL DOBLE CABINA DSL ADV AT,TOYOTA,HILUX,D-CAB DSL ADV MHEV,2024.0,851400.0,851400.0,201.0,3.0,686.0
BAIC,EU5,BEV 50KWH BEIJING EU5,BAIC,EU5,BEIJING EU5,2024.0,728900.0,369000.0,161.0,3.0,48.0
JAC,FRISON T9,2.0 AUTO 4WD,JAC,FRISON T9,2.0 4X2,2025.0,559000.0,541000.0,221.0,3.0,2200.0
SERES,SERES 5,1.5 EVR,SERES,SERES 5,EVR,2024.0,1199000.0,999000.0,490.0,6.0,1471.0
MAZDA,CX-70,3.3 MHEV I GRAND TOURING 4WD AUTO,MAZDA,CX-70,I GRAND TOURING MHEV,2025.0,961000.0,868000.0,280.0,5.0,428.0
MG,MG3,1.5 COOL,MG,MG3,1.5L STD COOL MT,2025.0,245900.0,245900.0,108.0,1.0,1538.0
MG,MG3,1.5 STYLE,MG,MG3,1.5L COM STYLE MT,2025.0,299900.0,299900.0,108.0,3.0,1952.0
MG,MG3,1.5 STYLE CVT,MG,MG3,1.5L COM STYLE CVT,2025.0,316900.0,316900.0,108.0,3.0,822.0
MG,MG3,1.5 EXCITE CVT,MG,MG3,1.5L DEL EXCITE CVT,2025.0,356900.0,356900.0,108.0,5.0,1469.0
MINI,COUNTRYMAN,2.0 COOPER S ALL4 DCT,MINI,COUNTRYMAN,S ALL4,2025.0,950000.0,950000.0,204.0,6.0,9291.0
VOLVO,XC60,(O)2.0 T8 PHEV BLACK EDITION AUTO AWD,VOLVO,XC60,BLACK EDITION T8 E AWD,2024.0,1524900.0,1399900.0,462.0,3.0,308.0
MINI,COUNTRYMAN,(O)1.5 COOPER SE PHEV ALL4 AUTO 4WD,MINI,COUNTRYMAN,C,2025.0,799000.0,799000.0,156.0,5.0,408.0
MINI,COUNTRYMAN,64KWH COOPER E AUTO,MINI,COUNTRYMAN,E ALL4,2025.0,920000.0,920000.0,204.0,5.0,3549.0
MINI,COUNTRYMAN,BEV 67KWH COOPER SE ALL4 AUTO,MINI,COUNTRYMAN,SE ALL4,2025.0,999000.0,999000.0,313.0,5.0,45.0
HYUNDAI,SANTA FE,(!)1.6 HEV GLS PREMIUM AUTO,HYUNDAI,SANTA FE,LIMITED TECH,2025.0,1128200.0,1128200.0,232.0,6.0,2396.0
RENAULT,KARDIAN,1.6 EVOLUTION,RENAULT,KARDIAN,EVOLUTION TM,2025.0,370900.0,355900.0,113.0,3.0,258.0
RENAULT,KARDIAN,1.0 EVOLUTION DCT,RENAULT,KARDIAN,EVOLUTION EDC,2025.0,418900.0,398900.0,115.0,3.0,300.0
RENAULT,KARDIAN,1.0 TECHNO DCT,RENAULT,KARDIAN,TECHNO EDC,2025.0,438900.0,423900.0,115.0,4.0,206.0
RENAULT,KARDIAN,1.0 PREMIERE EDITION DCT,RENAULT,KARDIAN,PREMIERE EDITION EDC,2025.0,469500.0,454500.0,115.0,6.0,285.0
FORD,MUSTANG MACH-E,BEV 78KWH SELECT AUTO,FORD,MUSTANG MACH-E,SELECT,2024.0,989000.0,989000.0,266.0,6.0,29.0
FORD,MUSTANG MACH-E,BEV 99KWH RALLY AUTO AWD,FORD,MUSTANG MACH-E,RALLY,2024.0,1399000.0,1399000.0,480.0,6.0,62.0
AUDI,Q8,4.0 SQ8 TFSI AUTO 4WD,AUDI,Q8,SQ8 SUV TFSI,2024.0,2149900.0,2149900.0,507.0,5.0,17.0
HYUNDAI,IONIQ 5,BEV 84KWH LIMITED TECH AUTO AWD,HYUNDAI,IONIQ 5,LIMITED TECH,2025.0,1187800.0,987800.0,321.0,6.0,156.0
RAM,RAM 1200,2.4T TRADESMAN RC,RAM,RAM 1200,TRADESMAN RC,2025.0,449900.0,434900.0,210.0,1.0,973.0
RAM,RAM 1200,2.4T TRADESMAN CC,RAM,RAM 1200,TRADESMAN CC,2025.0,499400.0,484400.0,210.0,1.0,1412.0
RAM,RAM 1200,2.4T BIGHORN CC,RAM,RAM 1200,BIGHORN,2025.0,594900.0,594900.0,210.0,3.0,8160.0
RAM,RAM 1200,2.4T LARAMIE CC,RAM,RAM 1200,LARAMIE,2025.0,684900.0,669900.0,210.0,3.0,1260.0
JAC,E30X,BEV 41KWH ADVANCED AUTO,JAC,E30X,41KWH ADVANCED,2025.0,515000.0,495000.0,95.0,3.0,39.0
JAC,E30X,BEV 41KWH LIMITED AUTO,JAC,E30X,41KWH LIMITED,2025.0,556000.0,536000.0,136.0,6.0,61.0
VOLKSWAGEN,TAIGUN,1.6 MPI TRENDLINE,VOLKSWAGEN,TAIGUN,TRENDLINE MPI STD. 1.6,2024.0,393070.0,348070.0,110.0,2.0,302.0
VOLKSWAGEN,TAIGUN,1.6 MPI TRENDLINE AUTO,VOLKSWAGEN,TAIGUN,TRENDLINE MPI TIP1.6,2024.0,413070.0,368070.0,110.0,2.0,1500.0
PEUGEOT,LANDTREK,2.4 ACTIVE,PEUGEOT,LANDTREK,ACTIVE 6MT 4X2,2023.0,347900.0,347900.0,210.0,1.0,31.0
PEUGEOT,LANDTREK,2.4 4ACTION AUTO 4WD,PEUGEOT,LANDTREK,ACTIVE 6MT 4X2,2024.0,374900.0,374900.0,210.0,1.0,958.0
SEAT,IBIZA,1.6 FR EDICION LIMITADA 40 ANIVERSARIO,SEAT,IBIZA,FR 1.6L STD. 40 ANIVERSARIO,2024.0,431900.0,378900.0,110.0,3.0,700.0
MITSUBISHI,XFORCE,1.5 SE AUTO,MITSUBISHI,OUTLANDER SPORT,SE PLUS,2025.0,509700.0,454444.0,103.0,4.0,2691.0
CHANGAN,STAR TRUCK PLUS,1.5 CAJA,CHANGAN,STAR TRUCK PLUS,CAJA,2024.0,279900.0,279900.0,113.0,0.0,665.0
RAM,700,1.3 LARAMIE CREW CAB CVT,RAM,700,LARAMIE CREW CAB,2024.0,514900.0,514900.0,118.0,3.0,796.0
VOLKSWAGEN,JETTA,1.4 70 ANIVERSARIO AUTO,VOLKSWAGEN,JETTA,70 ANIVERSARIO,2025.0,572070.0,572070.0,150.0,5.0,56.0
VOLKSWAGEN,JETTA,2.0 GLI SIN BEATS DSG,VOLKSWAGEN,JETTA,GLI LONG DRIVE SIN BEATS,2025.0,670490.0,670490.0,230.0,5.0,657.0
GWM,POER,2.0 LUXURY AUTO 4WD,GWM,POER,2.0L TURBO LUXURY AT 4X4,2025.0,649900.0,649900.0,187.0,6.0,795.0
MINI,ACEMAN,(O)BEV 54 KWH SE AUTO,MINI,ACEMAN,SE,2024.0,849000.0,849000.0,218.0,5.0,2404.0
MINI,ACEMAN,(O)BEV 43 KWH E AUTO,MINI,ACEMAN,E,2024.0,749000.0,749000.0,184.0,5.0,1177.0
MAZDA,CX-5,2.5 I GRAND TOURING AUTO,MAZDA,CX-5,I GRAND TOURING 2WD,2025.0,611900.0,611900.0,188.0,4.0,2624.0
AUDI,Q7,4.0 SQ7 TFSI 4WD AUTO,AUDI,Q7,SQ7 SUV TFSI,2024.0,2069900.0,2069900.0,507.0,4.0,48.0
CHEVROLET,EQUINOX EV,BEV 85KWH RS BITONO D AUTO,CHEVROLET,EQUINOX EV,RS BITONO D,2024.0,829900.0,829900.0,245.0,3.0,340.0
DODGE,ATTITUDE,1.5 GT DCT,DODGE,ATTITUDE,GT,2025.0,499900.0,499900.0,168.0,4.0,1647.0
DODGE,ATTITUDE,1.5 SPORT DCT,DODGE,ATTITUDE,SPORT,2025.0,464900.0,464900.0,168.0,3.0,693.0
DODGE,ATTITUDE,1.5 SXT DCT,DODGE,ATTITUDE,SXT,2025.0,418900.0,418900.0,168.0,2.0,120.0
FORD,EXPLORER,2.3 PLATINUM AUTO AWD,FORD,EXPLORER,PLATINUM,2025.0,1329100.0,1286100.0,300.0,0.0,388.0
FORD,EXPLORER,2.3 ACTIVE AUTO,FORD,EXPLORER,ACTIVE,2025.0,1184100.0,1141100.0,300.0,5.0,130.0
KIA,K4,2.0 L,KIA,K4,L TM,2025.0,399900.0,379900.0,147.0,3.0,1852.0
KIA,K4,2.0 L IVT,KIA,K4,L IVT,2025.0,414900.0,394900.0,147.0,3.0,5628.0
KIA,K4,2.0 LX,KIA,K4,LX TM,2025.0,414900.0,394900.0,147.0,3.0,599.0
KIA,K4,2.0 LX IVT,KIA,K4,LX IVT,2025.0,428900.0,408900.0,147.0,3.0,3121.0
KIA,K4,1.6 TURBO GT LINE AUTO,KIA,K4,GT,2025.0,561900.0,561900.0,190.0,5.0,4039.0
JETOUR,SHANHAI T2,2.0 DCT 4WD,JETOUR,T2,DCT,2025.0,874900.0,874900.0,254.0,6.0,4.0
FOTON,TUNLAND E5,2.4,FOTON,TUNLAND E5,4X2,2024.0,446200.0,446200.0,134.0,0.0,217.0
FOTON,TUNLAND G7,2,FOTON,TUNLAND G7,4X2,2024.0,538000.0,538000.0,235.0,0.0,44.0
FOTON,TUNLAND G7,2.0 AUTO 4WD,FOTON,TUNLAND G7,4X4 AUTOMATICA,2024.0,750000.0,750000.0,160.0,1.0,54.0
FOTON,TUNLAND V7,(O)2.0 MHEV AUTO,FOTON,TUNLAND V7,4X2 AUTOMATICA,2024.0,990000.0,990000.0,160.0,0.0,41.0
FOTON,TUNLAND G9,2.0 AUTO 4WD,FOTON,TUNLAND G9,4X4 AUTOMATICA,2024.0,815000.0,815000.0,160.0,0.0,66.0
FOTON,TUNLAND V9,2.0 MHEV AUTO 4WD,FOTON,TUNLAND V9,4X4 AUTOMATICA,2024.0,990000.0,990000.0,160.0,1.0,16.0
SUBARU,WRX,2.4 PERFORMANCE AWD,SUBARU,WRX,2.4 PERFORMANCE 6MT,2025.0,919900.0,919900.0,271.0,5.0,53.0
CHEVROLET,BLAZER EV,BEV 85KWH RS A AUTO AWD,CHEVROLET,BLAZER EV,RS A AUTO,2025.0,1195400.0,1195400.0,331.0,5.0,39.0
VOLKSWAGEN,AMAROK,2.0 LIFE DSL AUTO 4WD,VOLKSWAGEN,AMAROK,LIFE DISEL,2025.0,886577.0,886577.0,170.0,3.0,1311.0
VOLKSWAGEN,AMAROK,2.3 LIFE AUTO 4WD,VOLKSWAGEN,AMAROK,LIFE GASOLINA,2025.0,876577.0,876577.0,302.0,3.0,159.0
VOLKSWAGEN,AMAROK,2.3 STYLE 222KW AUTO 4WD,VOLKSWAGEN,AMAROK,STYLE 2.3L 302 HP 4MOTION,2024.0,946577.0,810797.0,302.0,5.0,336.0
VOLKSWAGEN,AMAROK,2.0 PANAMERICANA DSL AUTO 4WD,VOLKSWAGEN,AMAROK,PANAMERICANA DISEL,2025.0,1056577.0,1056577.0,210.0,6.0,126.0
VOLKSWAGEN,AMAROK,3.0 ENTRY AUTO 4WD,VOLKSWAGEN,AMAROK,AVENTURA DISEL,2025.0,1112577.0,1112577.0,210.0,6.0,183.0
SERES,SERES 5,BEV 80KWH EV AUTO 4WD,SERES,SERES 5,EV,2024.0,1199000.0,879600.0,577.0,3.0,1.0
KIA,K4,2.0 GT LINE IVT,KIA,K4,GT LINE,2025.0,512900.0,512900.0,147.0,5.0,5419.0
CHANGAN,CS35,1.4 COMFORT DCT,CHANGAN,CS35 PLUS TURBO,COMFORT,2025.0,399000.0,359000.0,158.0,3.0,326.0
CHANGAN,DEEPAL S07,BEV 80KWH AUTO,CHANGAN,DEEPAL S07,BEV 160KWH,2025.0,799000.0,799000.0,218.0,5.0,65.0
CHANGAN,DEEPAL S07,1.5 EREV AUTO,CHANGAN,DEEPAL S07,REEV 165KWH,2025.0,829000.0,829000.0,238.0,5.0,97.0
JEEP,COMMANDER,1.3 OVERLAND AUTO,JEEP,COMMANDER,OVERLAND,2025.0,751900.0,751900.0,173.0,5.0,915.0
PORSCHE,PANAMERA,(O)4.0 V8 GTS DCT 4WD,PORSCHE,PANAMERA,TURBO S E-HYBRID,2025.0,4418000.0,4418000.0,782.0,4.0,196.0
PORSCHE,PANAMERA,4.0 V8 GTS DCT 4WD,PORSCHE,PANAMERA,GTS,2025.0,3158000.0,3158000.0,500.0,4.0,91.0
JAC,FRISON T6,2.0 FLEX,JAC,FRISON T6,FRISON T6 FLEX,2025.0,433500.0,395000.0,174.0,2.0,394.0
CHEVROLET,CAPTIVA,1.5 LT 7 PASAJEROS B CVT,CHEVROLET,CAPTIVA,PREMIER BLACK EDITION D,2025.0,594900.0,489900.0,144.0,4.0,3429.0
BAIC,X55,1.5 PREMIUM DCT,BAIC,X55,PREMIUM,2025.0,595900.0,575900.0,188.0,3.0,18.0
DFSK,E5,1.5 LUXURY PHEV CVT,DFSK,E5,LUXURY,2025.0,677900.0,539900.0,214.0,3.0,24.0
GMC,ACADIA,2.5 DENALI G AUTO 4WD,GMC,ACADIA,DENALI G,2024.0,1399900.0,1399900.0,328.0,4.0,849.0
RENAULT,ARKANA,1.3 ESPIRIT ALPINE DCT,RENAULT,ARKANA,ESPRIT ALPINE,2025.0,547500.0,527500.0,140.0,6.0,592.0
RENAULT,ARKANA,1.3 TECHNO DCT,RENAULT,ARKANA,TECHNO,2025.0,499500.0,479500.0,140.0,5.0,1380.0
MG,MG7,2.0 PREMIER AUTO,MG,MG7,2.0T COM PREMIER AT,2025.0,609900.0,609900.0,228.0,4.0,38.0
MG,MG7,2.0 TROPHY AUTO,MG,MG7,2.0T LUX TROPHY AT,2025.0,669900.0,669900.0,228.0,6.0,132.0
MG,RX9,2.0 ELEGANCE AUTO 4WD,MG,RX9,2.0T COM ELEGANCE AT,2025.0,777000.0,777000.0,201.0,4.0,34.0
MG,RX9,2.0 PREMIER AUTO 4WD,MG,RX9,2.0T LUX PREMIER AT,2025.0,869900.0,869900.0,201.0,6.0,186.0
MG,MG5,1.5 STYLE,MG,MG5,1.5 L STD STYLE MT,2025.0,299900.0,299900.0,109.0,3.0,277.0
HONDA,CIVIC,2.0 HEV TOURING CVT,HONDA,CIVIC,TOURING HEV,2025.0,734900.0,734900.0,200.0,5.0,926.0
HONDA,CIVIC,2.0 HEV SPORT CVT,HONDA,CIVIC,SPORT HEV,2025.0,694900.0,694900.0,200.0,5.0,539.0
VOLKSWAGEN,VIRTUS,1.6 SOUND AUTO,VOLKSWAGEN,VIRTUS,COMFORTLINE TIP. SOUND,2024.0,407070.0,360210.0,110.0,4.0,208.0
NISSAN,KICKS,2.0 SENSE CVT,NISSAN,KICKS,SENSE CVT 25,2025.0,535900.0,477800.0,142.0,5.0,393.0
JEEP,COMPASS,(O)1.3 ALTITUDE AUTO,JEEP,COMPASS,ALTITUDE LIGHT,2025.0,632400.0,632400.0,173.0,5.0,8549.0
CHANGAN,HUNTER,2.0 WORK,CHANGAN,HUNTER,WORK,2025.0,479000.0,479000.0,214.0,1.0,108.0
CHANGAN,HUNTER,2.0 CHASSIS,CHANGAN,HUNTER,CHASSIS,2025.0,449000.0,449000.0,214.0,1.0,63.0
RAM,RAM 1500,(O)6.2 TRX CREW CAB AUTO 4WD,RAM,RAM 1500,CC TRX FINAL EDITION 4X4,2024.0,2669900.0,2669900.0,702.0,5.0,1010.0
RAM,700,1.3 TRADESMAN REGULAR CAB,RAM,700,TRADESMAN REG CAB,2025.0,334900.0,334900.0,98.0,3.0,275.0
RAM,700,(O)1.3 LARAMIE CREW CAB,RAM,700,TRADESMAN CREW CAB,2025.0,372900.0,372900.0,98.0,3.0,2738.0
RAM,RAM 1500,3.0 LARAMIE SPORT 4WD AUTO,RAM,RAM 1500,1500 LARAMIE SPORT 4X4,2025.0,1480000.0,1480000.0,420.0,4.0,300.0
RAM,RAM 1500,3.0 LIMITED 4WD AUTO,RAM,RAM 1500,1500 LIMITED 4X4,2025.0,1680000.0,1680000.0,540.0,4.0,401.0
RAM,RAM 1500,3.0 TUNGSTEN 4WD AUTO,RAM,RAM 1500,1500 TUNGSTEN 4X4,2025.0,1820000.0,1820000.0,540.0,4.0,342.0
CHEVROLET,S10 MAX,2.0 CREW CAB TURBO F AUTO 4WD,CHEVROLET,S10 MAX,CREW CAB 2.0 TURBO 4X4 F AUTOMATICA,2025.0,657000.0,657000.0,228.0,1.0,834.0
MAZDA,BT-50,3.0 TURBO DSL SIGNATURE 4WD AUTO,MAZDA,BT-50,SIGNATURE,2025.0,829900.0,799900.0,188.0,5.0,314.0
LAND ROVER,RANGE ROVER,3.0 MHEV P360 HSE AUTO AWD,LAND ROVER,RANGE ROVER,HSE SWB MHEV 360PS,2025.0,3520000.0,3520000.0,360.0,0.0,3.0
LAND ROVER,RANGE ROVER,4.4 P530 SV AUTO AWD,LAND ROVER,RANGE ROVER,HSE SWB PHEV 530PS,2025.0,4140000.0,4140000.0,530.0,6.0,270.0
LAND ROVER,RANGE ROVER,(O)3.0 PHEV P510 SV AUTO AWD,LAND ROVER,RANGE ROVER,SV SWB PHEV 615PS,2025.0,5415000.0,5415000.0,550.0,6.0,1696.0
LAND ROVER,RANGE ROVER,3.0 PHEV P460 SE AUTO AWD LWB,LAND ROVER,RANGE ROVER,SE LWB PHEV 460PS,2025.0,3690000.0,3690000.0,460.0,6.0,14.0
SEAT,ARONA,(O)1.6 XPERIENCE AUTO,SEAT,ARONA,XPERIENCE MARINA,2024.0,485900.0,425900.0,110.0,3.0,3378.0
AUDI,A1,1.0 SB 30 TFSI S LINE DCT,AUDI,A1,SB 30 TFSI S LINE S TRONIC,2025.0,689900.0,662304.0,116.0,5.0,5.0
AUDI,A1,1.5 SB 35 TFSI BLACK EGO EDITION DCT,AUDI,A1,SB 35 TFSI BLACK EGO EDITION S TRONIC,2025.0,719900.0,691104.0,150.0,3.0,68.0
VOLKSWAGEN,TIGUAN,2.0 R-LINE 10 ANIVERSARIO DCT 4WD,VOLKSWAGEN,TIGUAN,R-LINE 2.0 LONG DRIVE 10 ANIVERSARIO,2024.0,852770.0,704570.0,180.0,5.0,329.0
VOLKSWAGEN,TIGUAN,1.4 R-LINE 10 ANIVERSARIO DCT,VOLKSWAGEN,TIGUAN,R-LINE 1.4 LONG DRIVE 10 ANIVERSARIO,2024.0,763370.0,615169.0,150.0,5.0,576.0
VOLVO,EC40,BEV 82KWH ULTRA AUTO AWD,VOLVO,EC40,BLACK EDITION E80 AWD,2025.0,1417900.0,1291900.0,442.0,6.0,33.0
VOLVO,EX40,BEV 82KWH TWIN ULTRA AUTO AWD,VOLVO,EX40,BLACK EDITION E80 AWD,2025.0,1340900.0,1214900.0,442.0,6.0,43.0
AUDI,A3,1.4 35 TFSI S LINE DCT,AUDI,A3,1.4 SEDAN 35 TFSI S LINE S TRONIC,2025.0,874900.0,839904.0,150.0,5.0,231.0
GMC,HUMMER EV,BEV 178KWH SUV TECHO TRANSPARENTE A AUTO,GMC,HUMMER EV SUV,TECHO TRANSPARENTE A,2025.0,3500000.0,3500000.0,830.0,6.0,8.0
